,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-34,18-Apr-24,18-Apr-34,Half-Yearly,0,93.67,93.58,93.49,93.44,93.44,93.65,93.54,,93.54
PIB-FRB-35,27-Jun-24,27-Jun-29,Half-Yearly,0,97.08,97.02,97.18,97.02,97.08,97.09,96.99,,97.06
PIB-FRB-36,5-Sep-24,5-Sep-29,Half-Yearly,0,97.03,97.64,97.04,97.12,97.26,97.15,97.42,,97.2
PIB-FRB-37,5-Sep-24,5-Sep-34,Half-Yearly,0,94.52,94.43,94.47,94.12,94.31,94.49,94.62,,94.44
PIB-FRB-38,3-Oct-24,3-Oct-26,Half-Yearly,0,99.8,99.78,99.7,99.66,99.78,99.73,99.73,,99.74
PIB-FRB-39,3-Oct-24,3-Oct-29,Half-Yearly,0,97.14,97.08,97.05,96.95,97.07,97.08,97.08,,97.07
PIB-FRB-40,3-Oct-24,3-Oct-34,Half-Yearly,0,93.77,93.6,93.78,93.56,93.69,93.78,93.78,,93.72
PIB-FRB-41,7-Feb-24,7-Feb-27,Quarterly,0,98.8,98.7,98.69,98.52,98.9,98.72,98.81,,98.74
PIB-FRB-42,14-Nov-24,14-Nov-29,Half-Yearly,0,97.24,97.24,97.24,97.48,97.35,97.25,97.34,,97.28
PIB-FRB-43,14-Nov-24,14-Nov-34,Half-Yearly,0,93.54,92.94,93.28,92.95,93.05,93.25,93.35,,93.18
PIB-FRB-44,12-Dec-24,12-Dec-29,Half-Yearly,0,97.01,96.96,96.85,96.98,96.98,96.96,96.95,,96.97
PIB-FRB-45,12-Dec-24,12-Dec-34,Half-Yearly,0,93.15,92.55,92.65,92.65,92.65,93.15,93,,92.82
PIB-FRB-46,9-Jan-25,9-Jan-27,Semiannually,0,99.97,100.13,100.3,99.97,100,99.97,99.97,,100.01
PIB-FRB-47,9-Jan-25,9-Jan-30,Semiannually,0,96.83,96.76,96.77,96.84,96.76,96.83,96.8,,96.8
PIB-FRB-48,9-Jan-25,9-Jan-35,Semiannually,0,92.89,92.89,92.89,92.64,92.89,92.89,92.64,,92.84
